"response_id","country_of_residence","country_of_residence_group","gender","first_nz_trip","purpose_of_visit_main","purpose_subtype","single_or_others","no_people_over_15","no_people_under_15","age_range","category","activity","subtype","place_stayed","nights","reasons_for_travel_secondary","satisfaction_rating","expectation_rating","recommend_rating","satisfaction_reason"
"GEN24_1055593","French Polynesia","Rest of Oceania","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"45 - 49","Activities","Other boating",NA,"Auckland District",9,"No other reason","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Conditions de SURF et de vent pour pratiquer le Wingfoil dans les vagues Exceptionnel . Nous sommes venus specialement en Nouvelle zelande pour cela"
"GEN24_1055593","French Polynesia","Rest of Oceania","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"45 - 49","Places","Garden visit or flower show",NA,"New Plymouth District",6,"No other reason","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Conditions de SURF et de vent pour pratiquer le Wingfoil dans les vagues Exceptionnel . Nous sommes venus specialement en Nouvelle zelande pour cela"
"GEN24_1055593","French Polynesia","Rest of Oceania","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"45 - 49","Experiences","A public museum or art gallery","Te Papa (National Museum) in Wellington","Auckland District",9,"No other reason","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Conditions de SURF et de vent pour pratiquer le Wingfoil dans les vagues Exceptionnel . Nous sommes venus specialement en Nouvelle zelande pour cela"
"GEN24_1055593","French Polynesia","Rest of Oceania","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"45 - 49","Activities","Other water activity such as water-skiing, sailing",NA,"Rotorua District",5,"No other reason","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Conditions de SURF et de vent pour pratiquer le Wingfoil dans les vagues Exceptionnel . Nous sommes venus specialement en Nouvelle zelande pour cela"
"GEN24_1055593","French Polynesia","Rest of Oceania","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"45 - 49","Activities","Rafting, canoeing, kayaking",NA,"New Plymouth District",6,"No other reason","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Conditions de SURF et de vent pour pratiquer le Wingfoil dans les vagues Exceptionnel . Nous sommes venus specialement en Nouvelle zelande pour cela"
"GEN24_1055593","French Polynesia","Rest of Oceania","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"45 - 49","Performances","None of these",NA,"Christchurch City",3,"No other reason","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Conditions de SURF et de vent pour pratiquer le Wingfoil dans les vagues Exceptionnel . Nous sommes venus specialement en Nouvelle zelande pour cela"
"GEN24_1055593","French Polynesia","Rest of Oceania","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"45 - 49","Places","Top-end restaurants",NA,"New Plymouth District",6,"No other reason","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Conditions de SURF et de vent pour pratiquer le Wingfoil dans les vagues Exceptionnel . Nous sommes venus specialement en Nouvelle zelande pour cela"
"GEN24_1055593","French Polynesia","Rest of Oceania","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"45 - 49","Places","A national park","Arthurs Pass","Queenstown-Lakes District (Queenstown-Whakatipu and Arrowtown-Kawarau Ward)",10,"No other reason","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Conditions de SURF et de vent pour pratiquer le Wingfoil dans les vagues Exceptionnel . Nous sommes venus specialement en Nouvelle zelande pour cela"
"GEN24_1055593","French Polynesia","Rest of Oceania","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"45 - 49","Places","Other natural attraction (e.g. mountain, lake, river, forest, etc.)",NA,"Auckland District",9,"No other reason","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Conditions de SURF et de vent pour pratiquer le Wingfoil dans les vagues Exceptionnel . Nous sommes venus specialement en Nouvelle zelande pour cela"
"GEN24_1055593","French Polynesia","Rest of Oceania","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"45 - 49","Places","Garden visit or flower show",NA,"Rotorua District",5,"No other reason","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Conditions de SURF et de vent pour pratiquer le Wingfoil dans les vagues Exceptionnel . Nous sommes venus specialement en Nouvelle zelande pour cela"
"GEN24_1055593","French Polynesia","Rest of Oceania","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"45 - 49","Experiences","A public museum or art gallery","Other public museum or art gallery in the North Island","Waikato District",50,"No other reason","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Conditions de SURF et de vent pour pratiquer le Wingfoil dans les vagues Exceptionnel . Nous sommes venus specialement en Nouvelle zelande pour cela"
"GEN24_1055593","French Polynesia","Rest of Oceania","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"45 - 49","Places","A geothermal park (hot mud and possibly geysers)",NA,"Auckland District",9,"No other reason","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Conditions de SURF et de vent pour pratiquer le Wingfoil dans les vagues Exceptionnel . Nous sommes venus specialement en Nouvelle zelande pour cela"
"GEN24_1055593","French Polynesia","Rest of Oceania","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"45 - 49","Activities","Rafting, canoeing, kayaking",NA,"Dunedin City",2,"No other reason","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Conditions de SURF et de vent pour pratiquer le Wingfoil dans les vagues Exceptionnel . Nous sommes venus specialement en Nouvelle zelande pour cela"
"GEN24_1055593","French Polynesia","Rest of Oceania","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"45 - 49","Activities","Swimming / surfing",NA,"Christchurch City",3,"No other reason","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Conditions de SURF et de vent pour pratiquer le Wingfoil dans les vagues Exceptionnel . Nous sommes venus specialement en Nouvelle zelande pour cela"
"GEN24_1055593","French Polynesia","Rest of Oceania","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"45 - 49","Places","Garden visit or flower show",NA,"Taupo District",2,"No other reason","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Conditions de SURF et de vent pour pratiquer le Wingfoil dans les vagues Exceptionnel . Nous sommes venus specialement en Nouvelle zelande pour cela"
"GEN24_1055593","French Polynesia","Rest of Oceania","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"45 - 49","Places","Top-end restaurants",NA,"Dunedin City",2,"No other reason","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Conditions de SURF et de vent pour pratiquer le Wingfoil dans les vagues Exceptionnel . Nous sommes venus specialement en Nouvelle zelande pour cela"
"GEN24_1055593","French Polynesia","Rest of Oceania","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"45 - 49","Places","Garden visit or flower show",NA,"Christchurch City",3,"No other reason","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Conditions de SURF et de vent pour pratiquer le Wingfoil dans les vagues Exceptionnel . Nous sommes venus specialement en Nouvelle zelande pour cela"
"GEN24_1055593","French Polynesia","Rest of Oceania","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"45 - 49","Experiences","A public museum or art gallery","Te Papa (National Museum) in Wellington","Taupo District",2,"No other reason","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Conditions de SURF et de vent pour pratiquer le Wingfoil dans les vagues Exceptionnel . Nous sommes venus specialement en Nouvelle zelande pour cela"
"GEN24_1055593","French Polynesia","Rest of Oceania","Female","No","Holiday / vacation","For some other reason (please specify)","What the visit cost for you and another person / people",2,0,"45 - 49","Places","Other natural attraction (e.g. mountain, lake, river, forest, etc.)",NA,"New Plymouth District",6,"No other reason","4 - Satisfied","2 - Meet the expectations you had before you arrived in New Zealand","10 - Extremely likely to recommend","Conditions de SURF et de vent pour pratiquer le Wingfoil dans les vagues Exceptionnel . Nous sommes venus specialement en Nouvelle zelande pour cela"
